Time			W(t)			Y(t)
0.0000000000		1.000000000		1.000000000
0.01000000000		1.027559106		1.027559106
0.02000000000		1.055899293		1.055899293

0.03000000000		1.085064092		1.085066130
0.04000000000		1.115104924		1.115109296
0.05000000000		1.146076050		1.146083084
0.06000000000		1.178036920		1.178046997
0.07000000000		1.211052869		1.211066434
0.08000000000		1.245195924		1.245213494
0.09000000000		1.280545745		1.280567924
0.1000000000		1.317190746		1.317218246
0.1100000000		1.355229425		1.355263086
0.1200000000		1.394771956		1.394812775
0.1300000000		1.435942112		1.435991283
0.1400000000		1.478879601		1.478938557
0.1500000000		1.523742916		1.523813391
0.1600000000		1.570712867		1.570796977
0.1700000000		1.619996971		1.620097317
0.1800000000		1.671834987		1.671954792
0.1900000000		1.726505948		1.726649255
0.2000000000		1.784337243		1.784509169
